entity_name,category,category_uuid,usd,btc,txs,usd_in,btc_in,txs_in
StockTradingCapitals,UNKNOWN,,15910.32,0.3355324,50,15910.32,0.3355324,50
Stormfront,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,320.92,0.015431,1,320.92,0.015431,1
Stormfront,UNKNOWN,,18.82,0.00090494,1,18.82,0.00090494,1
StormGain,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,139123.57,3.50162208,208,139123.57,3.50162208,208
StormGain,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,83114.72,1.78528752,288,83114.72,1.78528752,288
StormGain,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,85838847.87,3101.41641856,48752,241051887.02,8874.43241664,69696
StormGain,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,153911.54,4.5227376,464,153911.54,4.5227376,464
StormGain,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,707977.24,25.07012192,784,707977.24,25.07012192,784
StormGain,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,339909.5,13.52914784,528,339909.5,13.52914784,528
StormGain,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,25220.53,0.62347104,80,25220.53,0.62347104,80
StormGain,mixer,f88c486d-a9b6-11ea-b6eb-0adaa880d7fe,510.97,0.0224016,16,510.97,0.0224016,16
StormGain,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,4071.3,0.09445584,16,4071.3,0.09445584,16
StormGain,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,3266423.72,98.85093792,4144,3266423.72,98.85093792,4144
StormGain,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,394734.3,11.19069056,1136,394734.3,11.19069056,1136
StormGain,UNKNOWN,,218860266.66,7372.789476,73456,218860266.66,7372.789476,73456
Stratum,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,1939.73,0.04558333,23,1939.73,0.04558333,23
Stratum,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,116.1,0.00249243,2,116.1,0.00249243,2
Stratum,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,0,0,0,49.45,0.00105671,3
Stratum,UNKNOWN,,31393.63,0.5767347,30,31393.63,0.5767347,30
SuperForex,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,529.57,0.0114,6,529.57,0.0114,6
SuperForex,UNKNOWN,,357.58,0.00769752,6,357.58,0.00769752,6
Switchain,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,1716.34,0.07035232,16,1716.34,0.07035232,16
Switchain,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,260821495.64,10678.53955344,18896,260821495.64,10678.53955344,18896
Switchain,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,8869.5,0.14767696,32,8869.5,0.14767696,32
Switchain,mixer,f88c486d-a9b6-11ea-b6eb-0adaa880d7fe,1857.65,0.09686512,16,1857.65,0.09686512,16
Switchain,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,185114.6,3.85298192,240,927971794.51,38380.07070112,345632
Switchain,UNKNOWN,,894640480.32,29726.89690672,361984,894640480.32,29726.89690672,361984
Switchere,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,1418.61,0.0691141,20,1418.61,0.0691141,20
Switchere,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,4102.35,0.19057915,15,4102.35,0.19057915,15
Switchere,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,446008.33,13.24634065,1150,799595,24.52279615,1210
Switchere,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,7372.58,0.20467975,95,7372.58,0.20467975,95
Switchere,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,20886.09,0.40318105,25,20886.09,0.40318105,25
Switchere,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,963.43,0.03296695,5,963.43,0.03296695,5
Switchere,mixer,f88c486d-a9b6-11ea-b6eb-0adaa880d7fe,790.24,0.03864905,20,790.24,0.03864905,20
Switchere,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,20309.03,0.6698164,290,20309.03,0.6698164,290
Switchere,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,2044.81,0.05228845,25,2044.81,0.05228845,25
Switchere,UNKNOWN,,39323610.92,1201.86006025,6265,39323610.92,1201.86006025,6265
SynchroBit,UNKNOWN,,1288.65,0.0199,10,1288.65,0.0199,10
Tails,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,15251.57,0.49104138,6,15251.57,0.49104138,6
Tails,UNKNOWN,,3858.77,0.158225,6,3858.77,0.158225,6
Tapbit,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,143306.79,6.96949592,12,717360.07,35.21489056,42
Tapbit,UNKNOWN,,9774.42,0.48091452,18,9774.42,0.48091452,18
TarmEx,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,1906.42,0.082,10,1906.42,0.082,10
TarmEx,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,1836.83,0.078,50,1836.83,0.078,50
TarmEx,UNKNOWN,,2241.22,0.0721953,70,2241.22,0.0721953,70
Terra,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,0,0,0,137060988.48,6980.999776,2
Terra,UNKNOWN,,137104480.94,6983.215,2,137104480.94,6983.215,2
Tether,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,0,0,0,414.29,0.02138942,3
Tex,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,256090.29,11,11,256090.29,11,11
Tex,UNKNOWN,,256113.12,11.00098032,22,256113.12,11.00098032,22
TheRockTrading.com,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,30021408.08,1018.19348176,1946,32108632.13,1078.24941056,4914
TheRockTrading.com,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,145049.47,3.7394,98,145049.47,3.7394,98
TheRockTrading.com,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,61383.67,1.44694032,56,61383.67,1.44694032,56
TheRockTrading.com,UNKNOWN,,532718766.05,15307.97407398,23506,532718766.05,15307.97407398,23506
TideBit,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,51288016.66,1354.6638,2898,66147711,1712.14475488,7406
TideBit,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,479496.76,7.5992,42,479496.76,7.5992,42
TideBit,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,27066.08,1.4,14,27066.08,1.4,14
TideBit,mixer,f88c486d-a9b6-11ea-b6eb-0adaa880d7fe,16261.01,0.2646,14,16261.01,0.2646,14
TideBit,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,165420.48,4.522,70,165420.48,4.522,70
TideBit,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,3152.96,0.0742,14,3152.96,0.0742,14
TideBit,UNKNOWN,,310250011.54,8724.63794538,7770,310250011.54,8724.63794538,7770
TideX,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,3609730.87,145.4519422,3621,46958586.03,1730.59129974,11458
TideX,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,11755.71,0.40543436,170,11755.71,0.40543436,170
TideX,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,203.88,0.01060103,17,203.88,0.01060103,17
TideX,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,4814.55,0.13206535,204,4814.55,0.13206535,204
TideX,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,17799.16,0.54762338,357,17799.16,0.54762338,357
TideX,UNKNOWN,,7060836.03,185.19345233,3808,7060836.03,185.19345233,3808
TimeX,UNKNOWN,,106.4,0.00394716,4,106.4,0.00394716,4
TokenAsset,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,18652.93,0.28713188,14,18652.93,0.28713188,14
Tokendock,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,306948.24,14.09745978,9,312768.59,14.34311143,14
Tokendock,UNKNOWN,,153549.18,7.18263256,12,153549.18,7.18263256,12
TokenizeXchange,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,51728438.99,1452.92864473,513,95449974.48,3189.50184998,722
TokenizeXchange,UNKNOWN,,378733908.31,9967.45518246,1349,378733908.31,9967.45518246,1349
Tokenomy,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,23258718.52,726.97758264,324,53475298.67,1871.13724848,648
Tokenomy,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,1773.83,0.08168454,18,1773.83,0.08168454,18
Tokenomy,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,6459.51,0.2178,162,6459.51,0.2178,162
Tokenomy,UNKNOWN,,21755367.95,796.6601478,486,21755367.95,796.6601478,486
TOKOK,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,2308970.94,50.924454,1080,2532497.51,55.6671302,1500
TOKOK,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,30732.85,1.0156972,20,30732.85,1.0156972,20
TOKOK,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,7992.21,0.186,120,7992.21,0.186,120
TOKOK,UNKNOWN,,1582924.72,46.3756266,1380,1582924.72,46.3756266,1380
TopBtc,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,287.34,0.0061856,20,144531.71,2.5273194,80
TopBtc,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,3088.18,0.0476894,20,3088.18,0.0476894,20
TopBtc,UNKNOWN,,17313.52,0.302992,20,17313.52,0.302992,20
TopExchange,atm,f88c4acb-a9b6-11ea-b6eb-0adaa880d7fe,3837.66,0.16759501,17,3837.66,0.16759501,17
TopExchange,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,70169.2,1.47786015,85,70169.2,1.47786015,85
TopExchange,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,15054323.08,325.67138561,21403,15054323.08,325.67138561,21403
TopExchange,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,57491755.15,1939.81671758,42534,57491755.15,1939.81671758,42534
TopExchange,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,258442.47,11.12628036,612,258442.47,11.12628036,612
TopExchange,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,6904513.27,232.37143855,8670,72812044.09,2595.84642229,175780
TopExchange,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,336694.3,13.19553175,561,336694.3,13.19553175,561
TopExchange,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,791295.33,18.06369969,782,791295.33,18.06369969,782
TopExchange,mixer,f88c486d-a9b6-11ea-b6eb-0adaa880d7fe,200723.48,4.02251722,85,200723.48,4.02251722,85
TopExchange,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,6763.98,0.22507626,17,6763.98,0.22507626,17
TopExchange,ransomware,f88c4d1c-a9b6-11ea-b6eb-0adaa880d7fe,9079.51,0.19045372,17,9079.51,0.19045372,17
TopExchange,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,2914098.71,89.21129253,2788,2914098.71,89.21129253,2788
TopExchange,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,3692457.84,123.71466695,4590,3692457.84,123.71466695,4590
TopExchange,UNKNOWN,,549536764.2,19511.33163255,397018,549536764.2,19511.33163255,397018
TorProject,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,1139395.31,23.25264792,60,1139395.31,23.25264792,60
Totalcoin,atm,f88c4acb-a9b6-11ea-b6eb-0adaa880d7fe,297.66,0.0125049,2,297.66,0.0125049,2
Totalcoin,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,88187.01,2.06475176,574,88187.01,2.06475176,574
Totalcoin,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,10746597.01,232.6406725,35906,10746597.01,232.6406725,35906
Totalcoin,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,27988166.7,815.62657742,40890,27988166.7,815.62657742,40890
Totalcoin,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,324510.38,11.19419344,2714,324510.38,11.19419344,2714
Totalcoin,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,34965781.43,871.7543054,20582,34965781.43,871.7543054,20582
Totalcoin,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,56299.44,1.73884844,196,56299.44,1.73884844,196
Totalcoin,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,6785.64,0.18534382,36,6785.64,0.18534382,36
Totalcoin,mixer,f88c486d-a9b6-11ea-b6eb-0adaa880d7fe,10692.54,0.35261232,4,10692.54,0.35261232,4
Totalcoin,ransomware,f88c4d1c-a9b6-11ea-b6eb-0adaa880d7fe,18492.37,0.70882276,66,18492.37,0.70882276,66
Totalcoin,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,1886036.46,57.07832002,11218,1886036.46,57.07832002,11218
Totalcoin,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,1566770.84,49.94695412,5356,227700322.92,7436.89586236,206872
Totalcoin,UNKNOWN,,143712695.56,4848.72753346,115976,143712695.56,4848.72753346,115976
TradeOgre,atm,f88c4acb-a9b6-11ea-b6eb-0adaa880d7fe,13125.23,0.34100622,144,13125.23,0.34100622,144
TradeOgre,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,1178547.08,21.63600288,1080,1178547.08,21.63600288,1080
TradeOgre,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,548749.36,16.52134428,4194,548749.36,16.52134428,4194
TradeOgre,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,1767694378.73,51323.3848269,431280,1842593559.62,54686.53615482,522414
TradeOgre,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,5580738.18,110.0845998,4752,5580738.18,110.0845998,4752
TradeOgre,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,7542722.92,191.45533914,10620,7542722.92,191.45533914,10620
TradeOgre,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,208191.41,5.01092604,288,208191.41,5.01092604,288
TradeOgre,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,45700634.52,1144.53553914,10656,45700634.52,1144.53553914,10656
TradeOgre,mixer,f88c486d-a9b6-11ea-b6eb-0adaa880d7fe,420541.65,8.21866644,108,420541.65,8.21866644,108
TradeOgre,ransomware,f88c4d1c-a9b6-11ea-b6eb-0adaa880d7fe,60116.26,1.18401102,216,60116.26,1.18401102,216
TradeOgre,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,62478668.7,1588.01796738,27414,62478668.7,1588.01796738,27414
TradeOgre,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,939705.24,27.46628172,2898,939705.24,27.46628172,2898
TradeOgre,UNKNOWN,,2151852322.22,73386.77496336,500652,2151852322.22,73386.77496336,500652
TradersWay,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,11376.58,0.20850544,32,11376.58,0.20850544,32
TradersWay,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,780.98,0.0179064,16,780.98,0.0179064,16
TradersWay,UNKNOWN,,5410917.56,128.05591712,80,5410917.56,128.05591712,80
Tradesilvania,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,982060.74,45.84849,204,15472167.91,740.87947194,1224
Tradesilvania,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,198432.05,10.247046,18,198432.05,10.247046,18
Tradesilvania,UNKNOWN,,725915.52,35.376246,750,725915.52,35.376246,750
Transfero,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,45.56,0.00147,2,45.56,0.00147,2
Transfero,UNKNOWN,,103745827.84,3347.64010232,2,103745827.84,3347.64010232,2
Trastra,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,26039.89,0.83436978,38,26039.89,0.83436978,38
Trastra,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,1863.14,0.04393538,20,1863.14,0.04393538,20
Trastra,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,29212717.2,831.6597146,9276,29212717.2,831.6597146,9276
Trastra,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,252742.58,7.1946705,718,252742.58,7.1946705,718
Trastra,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,59411.3,2.05497134,48,59411.3,2.05497134,48
Trastra,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,113331.61,4.57798562,106,113331.61,4.57798562,106
Trastra,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,52648.04,1.17329378,22,52648.04,1.17329378,22
Trastra,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,613330.59,17.2709108,966,613330.59,17.2709108,966
Trastra,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,70613.63,1.8746533,186,6169675.78,146.67477576,2582
Trastra,UNKNOWN,,53898844.8,1643.39485008,28724,53898844.8,1643.39485008,28724
Treddr,UNKNOWN,,89816559.23,1589.2631594,2646,89816559.23,1589.2631594,2646
TrioMarkets,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,5157854.69,171.70510018,1820,5815506.71,194.12085839,3175
TrioMarkets,UNKNOWN,,6538166.57,220.28568379,472,6538166.57,220.28568379,472
TrustDice,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,152464.71,4.98574649,158,152464.71,4.98574649,158
TrustDice,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,688.94,0.02780899,11,13683.9,0.31410689,65
TrustDice,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,4696.16,0.14918477,22,4696.16,0.14918477,22
TrustDice,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,273.83,0.00464054,1,273.83,0.00464054,1
TrustDice,UNKNOWN,,2153799.24,70.45850055,263,2153799.24,70.45850055,263
TrustZone,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,0,0,0,71.04,0.001774,6
TrustZone,UNKNOWN,,107677.23,2.68895812,8,107677.23,2.68895812,8
TTNEX,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,0,0,0,1331.37,0.06001808,8
TTNEX,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,313.22,0.01451096,4,313.22,0.01451096,4
TTNEX,UNKNOWN,,594.43,0.02668,12,594.43,0.02668,12
TurboXBT,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,30158.37,1.2194223,60,162380.09,4.2017917,65
TurboXBT,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,2522.55,0.0575,25,2522.55,0.0575,25
TurboXBT,UNKNOWN,,727177.19,23.3588468,105,727177.19,23.3588468,105
Txbit,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,5942632.72,252.1567768,4400,6514283.37,273.2165992,6400
Txbit,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,1017.48,0.02748304,16,1017.48,0.02748304,16
Txbit,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,1193.64,0.0234976,16,1193.64,0.0234976,16
Txbit,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,435204.53,20.44059728,208,435204.53,20.44059728,208
Txbit,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,12247.49,0.3392,160,12247.49,0.3392,160
Txbit,UNKNOWN,,1725907.1,58.77785344,3136,1725907.1,58.77785344,3136
UBIC,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,15338.41,0.27007028,2,15338.41,0.27007028,2
UBIC,UNKNOWN,,114042.56,2.00799814,2,114042.56,2.00799814,2
UkashWallet,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,0,0,0,7.89,0.0002086,14
UkashWallet,UNKNOWN,,52.93,0.0014,14,52.93,0.0014,14
Ukex,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,28652.19,0.469,14,28652.19,0.469,14
Ukex,UNKNOWN,,8797.94,0.14401114,14,8797.94,0.14401114,14
UkrainianCyberAlliance,UNKNOWN,,2589.75,0.06198274,4,2589.75,0.06198274,4
Ultorex,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,313451.21,13.44757722,94,18353029.61,457.07700118,286
Ultorex,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,251.63,0.0084,10,251.63,0.0084,10
Ultorex,UNKNOWN,,304370.89,8.224668,80,304370.89,8.224668,80
UnnamedExchange,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,5241.72,0.23747328,16,5241.72,0.23747328,16
UnnamedExchange,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,3929.21,0.064,16,3929.21,0.064,16
UnnamedExchange,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,68484.45,1.44411984,128,108487.96,2.4170872,224
UnnamedExchange,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,20468.02,0.75580224,32,20468.02,0.75580224,32
UnnamedExchange,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,3754.8,0.0808,16,3754.8,0.0808,16
UnnamedExchange,UNKNOWN,,356005.62,11.7300048,720,356005.62,11.7300048,720
Unocoin,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,0,0,0,4878679.43,118.29447212,1088
Unocoin,UNKNOWN,,117125520.24,3526.06646157,748,117125520.24,3526.06646157,748
Upbit,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,6837092.52,161.02405206,4842,6837092.52,161.02405206,4842
Upbit,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,72893.51,1.58140584,450,72893.51,1.58140584,450
Upbit,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,114049732510.01,2434735.86594714,1065132,1384125265980.5,30946024.58110182,1831896
Upbit,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,17828585.14,409.3692678,4986,17828585.14,409.3692678,4986
Upbit,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,10485480.06,232.06427514,1206,10485480.06,232.06427514,1206
Upbit,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,4518910.53,93.99779712,2484,4518910.53,93.99779712,2484
Upbit,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,270235.28,6.73267104,198,270235.28,6.73267104,198
Upbit,mixer,f88c486d-a9b6-11ea-b6eb-0adaa880d7fe,3747017.65,93.047751,432,3747017.65,93.047751,432
Upbit,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,963076.88,18.57693006,90,963076.88,18.57693006,90
Upbit,ransomware,f88c4d1c-a9b6-11ea-b6eb-0adaa880d7fe,288286.73,5.6898,90,288286.73,5.6898,90
Upbit,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,152472101.28,3355.14682242,45234,152472101.28,3355.14682242,45234
Upbit,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,34410713.77,804.28093074,5328,34410713.77,804.28093074,5328
Upbit,UNKNOWN,,547838884708.1,14599630.52470548,655488,547838884708.1,14599630.52470548,655488
Uphold.com,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,1848497.32,49.3262072,4879,1848497.32,49.3262072,4879
Uphold.com,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,339480.15,8.20369714,2006,339480.15,8.20369714,2006
Uphold.com,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,1158046275.72,35244.38771155,683077,39889793862.41,1278810.11578685,1280423
Uphold.com,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,14146834.76,540.82730071,58021,14146834.76,540.82730071,58021
Uphold.com,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,29019099.95,944.24360652,41123,29019099.95,944.24360652,41123
Uphold.com,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,6543802.02,173.00066218,5372,6543802.02,173.00066218,5372
Uphold.com,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,2962945.28,140.11200675,918,2962945.28,140.11200675,918
Uphold.com,mixer,f88c486d-a9b6-11ea-b6eb-0adaa880d7fe,117344.89,4.18714964,272,117344.89,4.18714964,272
Uphold.com,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,54308.06,2.45412136,85,54308.06,2.45412136,85
Uphold.com,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,104311531.66,3137.20520624,261613,104311531.66,3137.20520624,261613
Uphold.com,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,3830852.09,120.65576804,6290,3830852.09,120.65576804,6290
Uphold.com,UNKNOWN,,2956125491.44,88990.39817327,531862,2956125491.44,88990.39817327,531862
UTByte,UNKNOWN,,26217.71,0.43462572,12,26217.71,0.43462572,12
UTEX,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,0,0,0,335054.36,7.5877204,10
UTEX,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,3259.86,0.0771426,35,3259.86,0.0771426,35
UTEX,UNKNOWN,,571583.36,16.13171895,25,571583.36,16.13171895,25
Uznex,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,0,0,0,5.48,0.00026756,2
Uznex,UNKNOWN,,4.1,0.0002,2,4.1,0.0002,2
Valr,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,5464006.13,140.39631018,4606,5464006.13,140.39631018,4606
Valr,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,14737.22,0.29892632,280,14737.22,0.29892632,280
Valr,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,10408304706.63,330457.42727578,312970,17592966564.39,554159.35247162,411922
Valr,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,183719.3,6.34403532,2758,183719.3,6.34403532,2758
Valr,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,3021031.37,118.39177294,1442,3021031.37,118.39177294,1442
Valr,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,489222.09,17.53419066,1400,489222.09,17.53419066,1400
Valr,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,31829.75,1.54779408,28,31829.75,1.54779408,28
Valr,mixer,f88c486d-a9b6-11ea-b6eb-0adaa880d7fe,58242.86,2.8918498,42,58242.86,2.8918498,42
Valr,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,30187.26,1.01211474,14,30187.26,1.01211474,14
Valr,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,79450396.69,2011.91945164,6608,79450396.69,2011.91945164,6608
Valr,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,132847.92,4.31580226,406,132847.92,4.31580226,406
